node_id,degree_centrality,betweenness_centrality,closeness_centrality,street_count
442890974,0.4547619047619047,0.07549466080402009,0.9361702127659576,0.4000000000000001
442890975,0.4547619047619047,0.020619591010608597,0.9148936170212767,0.4000000000000001
442890976,0.4547619047619047,0.021103782802903405,0.9148936170212767,0.4000000000000001
442890977,0.4547619047619047,0.07846088079285314,0.9148936170212767,0.4000000000000001
442890992,0.4547619047619047,0.07714353015075376,0.9148936170212767,0.4000000000000001
442890994,0.4547619047619047,0.007293411501954216,0.9148936170212767,0.4000000000000001
442890996,0.4547619047619047,0.13222361809045224,0.872340425531915,0.4000000000000001
442891001,0.4547619047619047,0.011214928810720268,0.9148936170212767,0.4000000000000001
442891009,0.4547619047619047,0.001426402847571189,0.8510638297872342,0.4000000000000001
442891017,0.4547619047619047,0.0022682858738135117,0.8936170212765958,0.4000000000000001
442891018,0.4547619047619047,0.037841115298715804,0.8936170212765958,0.4000000000000001
443001338,0.6357142857142856,0.0910411432160804,0.9361702127659576,0.6000000000000001
443001356,0.09047619047619047,0.0,0.8936170212765958,0.0
443001360,0.2738095238095238,0.00018756979341150195,0.9787234042553192,0.4000000000000001
443001362,0.4547619047619047,0.0010163665549972082,0.9787234042553192,0.4000000000000001
444747360,0.4547619047619047,0.09176524986041316,0.8297872340425533,0.4000000000000001
444747391,0.4547619047619047,0.07144664293690675,0.8510638297872342,0.4000000000000001
444747393,0.4547619047619047,0.07149026381909547,0.8510638297872342,0.4000000000000001
444747394,0.4547619047619047,0.07146409128978225,0.8510638297872342,0.4000000000000001
444747405,0.18095238095238092,0.1309193537130095,0.8510638297872342,0.4000000000000001
444747413,0.6357142857142856,0.1745533221663875,0.872340425531915,0.6000000000000001
446767670,0.4547619047619047,0.026739600781686208,0.872340425531915,0.4000000000000001
446767671,0.4547619047619047,0.005836474036850921,0.872340425531915,0.4000000000000001
446767681,0.4547619047619047,0.004135259631490786,0.8510638297872342,0.4000000000000001
446767682,0.6357142857142856,0.08665288246789503,0.8510638297872342,0.6000000000000001
446767684,0.4547619047619047,0.008440640703517587,0.8510638297872342,0.4000000000000001
446767688,0.6357142857142856,0.0009291247906197654,0.8297872340425533,0.6000000000000001
446767697,0.4547619047619047,0.0013129885538805137,0.872340425531915,0.4000000000000001
446767702,0.4547619047619047,0.14121388190954773,0.8936170212765958,0.4000000000000001
446767707,0.4547619047619047,0.05424256700167504,0.8936170212765958,0.4000000000000001
448853476,0.4547619047619047,0.041199923227247345,0.4255319148936171,0.4000000000000001
